payment_id,user_id,subscription_id,payment_date,amount_usd,currency,payment_status,payment_provider,failure_reason
4076,3567,2617,2025-11-17,120.17,PLN,success,apple_pay,
4077,3573,2620,2025-12-07,12.51,TRY,success,card,
4078,3577,2623,2025-04-01,12.71,TRY,success,card,
4079,3577,2623,2025-05-01,12.61,TRY,success,card,
4080,3577,2623,2025-05-31,13.31,TRY,success,card,
4081,3577,2623,2025-06-30,13.35,TRY,success,card,
4082,3577,2623,2025-07-30,12.53,TRY,success,card,
4083,3577,2623,2025-08-29,12.61,TRY,success,bank_transfer,
4084,3577,2623,2025-09-28,13.32,TRY,success,card,
4085,3577,2623,2025-10-28,13.3,TRY,success,card,
4086,3577,2623,2025-11-27,13.06,TRY,success,google_pay,
4087,3577,2623,2025-12-27,13.13,TRY,success,card,
4088,3578,2624,2025-11-02,13.07,RUB,success,card,
4089,3578,2624,2025-12-02,12.8,RUB,success,bank_transfer,
4090,3581,2627,2025-09-04,13.11,PLN,success,card,
4091,3581,2627,2025-10-04,12.77,PLN,success,card,
4092,3581,2627,2025-11-03,13.03,PLN,success,bank_transfer,
4093,3581,2627,2025-12-03,12.95,PLN,success,card,
4094,3584,2630,2025-09-04,33.62,RUB,success,google_pay,
4095,3584,2630,2025-12-03,33.27,RUB,success,card,
4096,3586,2632,2025-07-21,12.6,GEL,failed,google_pay,provider_error
4097,3586,2632,2025-08-20,12.89,GEL,success,google_pay,
4098,3586,2632,2025-09-19,12.98,GEL,success,card,
4099,3586,2632,2025-10-19,13.04,GEL,success,card,
4100,3586,2632,2025-11-18,12.68,GEL,success,card,
4101,3586,2632,2025-12-18,12.95,GEL,success,card,
4102,3588,2634,2025-12-09,116.45,AED,success,card,
4103,3589,2635,2025-05-23,12.92,KZT,success,card,
4104,3589,2635,2025-06-22,12.59,KZT,failed,card,insufficient_funds
4105,3589,2635,2025-07-22,13.03,KZT,success,card,
4106,3589,2635,2025-08-21,12.72,KZT,success,crypto,
4107,3589,2635,2025-09-20,13.36,KZT,success,google_pay,
4108,3589,2635,2025-10-20,13.18,KZT,success,google_pay,
4109,3589,2635,2025-11-19,12.82,KZT,success,card,
4110,3589,2635,2025-12-19,13.09,KZT,success,apple_pay,
4111,3591,2637,2025-07-02,32.12,KZT,success,card,
4112,3591,2637,2025-09-30,33.08,KZT,success,google_pay,
4113,3592,2638,2025-04-11,13.35,TRY,success,card,
4114,3592,2638,2025-05-11,13.44,TRY,success,apple_pay,
4115,3592,2638,2025-06-10,13.04,TRY,success,card,
4116,3592,2638,2025-07-10,13.3,TRY,success,card,
4117,3592,2638,2025-08-09,12.88,TRY,success,apple_pay,
4118,3593,2639,2025-08-04,33.46,KZT,success,card,
4119,3593,2639,2025-11-02,33.38,KZT,success,bank_transfer,
4120,3594,2640,2025-12-13,116.44,TRY,success,google_pay,
4121,3595,2641,2025-08-10,33.71,PLN,success,card,
4122,3595,2641,2025-11-08,33.14,PLN,success,apple_pay,
4123,3603,2645,2025-04-06,13.12,TRY,success,google_pay,
4124,3603,2645,2025-05-06,12.84,TRY,success,apple_pay,
4125,3603,2645,2025-06-05,12.97,TRY,failed,bank_transfer,card_declined
4126,3603,2645,2025-06-10,12.97,TRY,success,bank_transfer,
4127,3603,2645,2025-07-05,13.05,TRY,success,card,
4128,3603,2645,2025-08-04,12.63,TRY,failed,card,insufficient_funds
4129,3603,2645,2025-09-03,12.94,TRY,success,apple_pay,
4130,3603,2645,2025-10-03,12.59,TRY,success,apple_pay,
4131,3603,2645,2025-11-02,13.06,TRY,success,google_pay,
4132,3603,2645,2025-12-02,13.37,TRY,success,card,
4133,3608,2648,2025-03-01,32.08,PLN,success,card,
4134,3608,2648,2025-05-30,33.99,PLN,success,card,
4135,3608,2648,2025-08-28,34.16,PLN,success,google_pay,
4136,3608,2648,2025-11-26,33.89,PLN,success,card,
4137,3614,2654,2025-10-18,12.91,AED,failed,card,insufficient_funds
4138,3614,2654,2025-10-20,12.91,AED,success,card,
4139,3614,2654,2025-11-17,12.76,AED,success,crypto,
4140,3617,2656,2025-09-08,12.72,KZT,success,card,
4141,3617,2656,2025-10-08,13.11,KZT,success,bank_transfer,
4142,3617,2656,2025-11-07,13.21,KZT,success,card,
4143,3617,2656,2025-12-07,12.81,KZT,success,bank_transfer,
4144,3618,2657,2025-10-25,34.26,EUR,success,apple_pay,
4145,3622,2660,2025-04-20,13.14,GEL,success,crypto,
4146,3622,2660,2025-05-20,13.36,GEL,success,card,
4147,3622,2660,2025-06-19,12.83,GEL,success,apple_pay,
4148,3622,2660,2025-07-19,13.19,GEL,success,apple_pay,
4149,3622,2660,2025-08-18,13.39,GEL,failed,card,insufficient_funds
4150,3622,2660,2025-09-17,12.61,GEL,success,apple_pay,
4151,3622,2660,2025-10-17,12.61,GEL,success,bank_transfer,
4152,3622,2660,2025-11-16,12.92,GEL,success,card,
4153,3622,2660,2025-12-16,12.48,GEL,success,google_pay,
4154,3625,2662,2025-10-31,13.34,KZT,success,card,
4155,3625,2662,2025-11-30,13.16,KZT,success,card,
4156,3626,2663,2025-11-09,34.14,GEL,success,apple_pay,
4157,3628,2665,2025-05-17,123.25,TRY,success,card,
4158,3629,2666,2025-07-31,123.83,GEL,success,google_pay,
4159,3630,2667,2025-11-13,13.33,TRY,success,card,
4160,3630,2667,2025-12-13,12.89,TRY,success,google_pay,
4161,3636,2669,2025-12-07,33.24,EUR,failed,card,insufficient_funds
4162,3636,2669,2025-12-12,33.24,EUR,success,card,
4163,3639,2671,2025-10-10,13.21,TRY,success,bank_transfer,
4164,3639,2671,2025-11-09,12.99,TRY,success,card,
4165,3639,2671,2025-12-09,12.93,TRY,success,card,
4166,3640,2672,2025-02-20,117.64,AMD,success,apple_pay,
4167,3642,2673,2025-10-29,13.1,EUR,success,bank_transfer,
4168,3642,2673,2025-11-07,13.1,EUR,refunded,bank_transfer,
4169,3642,2673,2025-11-28,12.55,EUR,success,apple_pay,
4170,3642,2673,2025-12-28,12.76,EUR,success,card,
4171,3643,2674,2025-11-26,13.5,RUB,success,google_pay,
4172,3643,2674,2025-12-26,12.55,RUB,failed,card,card_declined
4173,3646,2676,2025-09-08,13.47,EUR,success,bank_transfer,
4174,3646,2676,2025-10-08,13.48,EUR,success,card,
4175,3646,2676,2025-11-07,13.44,EUR,success,apple_pay,
4176,3646,2676,2025-12-07,13.08,EUR,success,card,
4177,3648,2678,2025-07-18,12.74,RUB,success,google_pay,
4178,3648,2678,2025-08-17,12.62,RUB,success,apple_pay,
4179,3648,2678,2025-09-16,12.58,RUB,success,card,
4180,3648,2678,2025-10-16,12.48,RUB,success,bank_transfer,
4181,3648,2678,2025-11-15,12.71,RUB,failed,bank_transfer,expired_card
4182,3648,2678,2025-12-15,13.45,RUB,success,crypto,
4183,3650,2680,2025-07-25,33.8,GEL,success,card,
4184,3650,2680,2025-10-23,34.16,GEL,success,bank_transfer,
4185,3651,2681,2025-12-29,119.24,TRY,success,google_pay,
4186,3653,2682,2025-07-21,32.68,GEL,success,bank_transfer,
4187,3653,2682,2025-10-19,33.73,GEL,success,apple_pay,
4188,3654,2683,2025-11-02,13.35,RUB,success,crypto,
4189,3654,2683,2025-12-02,13.1,RUB,success,bank_transfer,
4190,3656,2685,2025-12-21,13.34,TRY,success,card,
4191,3658,2686,2025-10-25,124.04,RUB,success,card,
4192,3661,2689,2025-11-30,119.66,TRY,success,apple_pay,
4193,3665,2692,2025-08-07,123.99,RUB,success,apple_pay,
4194,3666,2693,2025-03-18,13.28,PLN,success,card,
4195,3666,2693,2025-04-17,13.22,PLN,success,card,
4196,3666,2693,2025-05-17,13.32,PLN,success,google_pay,
4197,3666,2693,2025-06-16,12.84,PLN,success,card,
4198,3666,2693,2025-07-16,12.67,PLN,success,card,
4199,3666,2693,2025-08-15,13.03,PLN,success,card,
4200,3666,2693,2025-09-14,12.75,PLN,success,apple_pay,
4201,3666,2693,2025-10-14,12.93,PLN,success,card,
4202,3666,2693,2025-11-13,12.89,PLN,success,apple_pay,
4203,3666,2693,2025-12-13,12.96,PLN,success,google_pay,
4204,3672,2697,2025-09-23,13.18,EUR,success,card,
4205,3672,2697,2025-10-23,12.88,EUR,success,bank_transfer,
4206,3672,2697,2025-11-22,13.24,EUR,success,bank_transfer,
4207,3672,2697,2025-12-22,12.87,EUR,success,google_pay,
4208,3674,2699,2025-05-23,33.72,AMD,success,card,
4209,3674,2699,2025-08-21,32.76,AMD,success,google_pay,
4210,3679,2702,2025-05-04,12.95,KZT,success,card,
4211,3679,2702,2025-06-03,12.48,KZT,success,google_pay,
4212,3679,2702,2025-07-03,13.06,KZT,success,card,
4213,3679,2702,2025-08-02,12.48,KZT,success,card,
4214,3679,2702,2025-09-01,12.51,KZT,success,crypto,
4215,3679,2702,2025-10-01,12.72,KZT,success,apple_pay,
4216,3679,2702,2025-10-31,13.38,KZT,failed,card,card_declined
4217,3679,2702,2025-11-05,13.38,KZT,success,card,
4218,3679,2702,2025-11-30,12.76,KZT,success,apple_pay,
4219,3679,2702,2025-12-30,13.46,KZT,success,card,
4220,3682,2704,2025-06-17,13.07,GEL,failed,apple_pay,insufficient_funds
4221,3682,2704,2025-06-19,13.07,GEL,success,apple_pay,
4222,3682,2704,2025-07-17,12.63,GEL,success,google_pay,
4223,3682,2704,2025-08-16,13.07,GEL,success,card,
4224,3682,2704,2025-09-15,13.43,GEL,success,crypto,
4225,3687,2708,2025-08-16,121.66,RUB,success,google_pay,
4226,3688,2709,2025-12-24,13.16,KZT,success,bank_transfer,
4227,3690,2711,2025-11-17,32.49,PLN,success,apple_pay,
4228,3692,2712,2025-12-07,13.37,PLN,success,card,
4229,3693,2713,2025-12-05,13.1,GEL,success,bank_transfer,
4230,3694,2714,2025-06-20,12.67,RUB,success,card,
4231,3694,2714,2025-07-20,12.61,RUB,success,bank_transfer,
4232,3694,2714,2025-08-19,12.69,RUB,failed,bank_transfer,expired_card
4233,3694,2714,2025-09-18,12.99,RUB,success,google_pay,
4234,3697,2717,2025-10-19,12.77,TRY,success,bank_transfer,
4235,3697,2717,2025-11-18,12.61,TRY,success,card,
4236,3703,2720,2025-12-04,123.08,KZT,failed,card,expired_card
4237,3705,2721,2025-11-20,13.39,PLN,success,apple_pay,
4238,3705,2721,2025-12-20,13.25,PLN,success,apple_pay,
4239,3710,2723,2025-07-06,116.15,PLN,success,apple_pay,
4240,3714,2725,2025-08-24,34.05,GEL,success,google_pay,
4241,3714,2725,2025-11-22,33.75,GEL,success,card,
4242,3717,2727,2025-11-17,33.24,RUB,success,card,
4243,3720,2730,2025-08-15,12.84,AED,success,card,
4244,3720,2730,2025-09-14,12.5,AED,success,bank_transfer,
4245,3720,2730,2025-10-14,12.57,AED,success,apple_pay,
4246,3720,2730,2025-11-13,13.5,AED,success,bank_transfer,
4247,3720,2730,2025-12-13,12.81,AED,success,card,
4248,3723,2732,2025-04-29,33.48,EUR,success,apple_pay,
4249,3723,2732,2025-07-28,33.99,EUR,success,google_pay,
4250,3723,2732,2025-10-26,34.06,EUR,success,apple_pay,
4251,3729,2737,2025-09-17,33.42,PLN,success,apple_pay,
4252,3729,2737,2025-12-16,32.73,PLN,success,card,
4253,3730,2738,2025-09-16,12.85,EUR,success,card,
4254,3730,2738,2025-10-16,13.2,EUR,success,card,
4255,3730,2738,2025-11-15,13.14,EUR,success,google_pay,
4256,3736,2741,2025-11-13,12.72,PLN,success,card,
4257,3736,2741,2025-12-13,13.35,PLN,success,crypto,
4258,3738,2742,2025-11-18,13.3,KZT,success,card,
4259,3738,2742,2025-12-18,13.0,KZT,failed,crypto,insufficient_funds
4260,3744,2746,2025-12-19,13.06,TRY,success,card,
4261,3752,2751,2025-10-04,34.11,TRY,success,card,
4262,3763,2759,2025-09-12,13.17,PLN,success,card,
4263,3763,2759,2025-10-12,12.52,PLN,success,card,
4264,3763,2759,2025-11-11,12.86,PLN,success,google_pay,
4265,3763,2759,2025-12-11,12.6,PLN,success,bank_transfer,
4266,3765,2760,2025-08-18,124.31,PLN,success,google_pay,
4267,3766,2761,2025-12-06,123.28,PLN,success,apple_pay,
4268,3767,2762,2025-10-19,33.23,RUB,success,card,
4269,3769,2764,2025-12-14,34.05,GEL,success,card,
4270,3770,2765,2025-11-24,119.26,PLN,success,google_pay,
4271,3772,2766,2025-12-07,119.98,PLN,success,crypto,
4272,3779,2770,2025-09-26,13.25,EUR,success,card,
4273,3779,2770,2025-10-26,12.47,EUR,success,google_pay,
4274,3779,2770,2025-11-25,12.79,EUR,success,apple_pay,
4275,3779,2770,2025-12-25,12.85,EUR,success,crypto,
4276,3783,2773,2025-11-23,123.19,TRY,success,bank_transfer,
4277,3788,2776,2025-09-12,12.85,PLN,success,apple_pay,
4278,3788,2776,2025-10-12,12.54,PLN,success,google_pay,
4279,3788,2776,2025-11-11,13.08,PLN,success,apple_pay,
4280,3788,2776,2025-12-11,13.29,PLN,success,card,
4281,3788,2776,2025-12-21,13.29,PLN,refunded,card,
4282,3790,2777,2025-11-18,12.96,RUB,success,card,
4283,3790,2777,2025-12-18,12.8,RUB,success,card,
4284,3791,2778,2025-10-07,31.89,AED,success,card,
4285,3792,2779,2025-11-15,33.87,EUR,success,apple_pay,
4286,3795,2782,2025-12-09,123.11,GEL,success,card,
4287,3796,2783,2025-04-27,31.79,AED,success,google_pay,
4288,3796,2783,2025-07-26,33.19,AED,failed,bank_transfer,expired_card
4289,3796,2783,2025-07-29,33.19,AED,success,bank_transfer,
4290,3796,2783,2025-10-24,33.02,AED,success,crypto,
4291,3798,2784,2025-10-03,33.3,EUR,success,card,
4292,3804,2787,2025-04-30,13.35,GEL,success,card,
4293,3804,2787,2025-05-30,13.42,GEL,success,google_pay,
4294,3804,2787,2025-06-29,13.31,GEL,success,card,
4295,3804,2787,2025-07-29,13.28,GEL,failed,card,insufficient_funds
4296,3804,2787,2025-08-04,13.28,GEL,success,card,
4297,3804,2787,2025-08-28,12.71,GEL,success,apple_pay,
4298,3804,2787,2025-09-27,12.8,GEL,success,crypto,
4299,3804,2787,2025-10-27,13.22,GEL,success,card,
4300,3804,2787,2025-11-26,13.4,GEL,success,bank_transfer,
4301,3804,2787,2025-12-26,13.32,GEL,success,card,
4302,3808,2790,2025-09-18,117.16,EUR,success,card,
4303,3811,2793,2025-08-30,12.85,TRY,success,card,
4304,3811,2793,2025-09-29,13.27,TRY,success,crypto,
4305,3811,2793,2025-10-29,12.74,TRY,success,bank_transfer,
4306,3811,2793,2025-10-31,12.74,TRY,refunded,bank_transfer,
4307,3811,2793,2025-11-28,12.65,TRY,success,bank_transfer,
4308,3811,2793,2025-12-28,13.28,TRY,success,google_pay,
4309,3815,2795,2025-12-01,12.92,RUB,success,crypto,
4310,3815,2795,2025-12-31,12.62,RUB,success,card,
4311,3816,2796,2025-12-25,32.81,PLN,success,apple_pay,
4312,3818,2797,2025-08-26,32.27,TRY,success,card,
4313,3818,2797,2025-11-24,33.23,TRY,success,bank_transfer,
4314,3820,2798,2025-07-08,13.34,RUB,success,crypto,
4315,3820,2798,2025-08-07,13.04,RUB,success,card,
4316,3820,2798,2025-09-06,12.69,RUB,failed,card,authentication_failed
4317,3821,2799,2025-09-16,33.01,TRY,success,apple_pay,
4318,3821,2799,2025-12-15,31.83,TRY,success,card,
4319,3823,2801,2025-12-08,31.73,GEL,success,card,
4320,3824,2802,2025-10-25,13.35,GEL,success,card,
4321,3824,2802,2025-11-24,13.03,GEL,failed,card,insufficient_funds
4322,3824,2802,2025-12-24,12.56,GEL,failed,google_pay,provider_error
4323,3824,2802,2025-12-28,12.56,GEL,success,google_pay,
4324,3826,2803,2025-11-01,118.82,TRY,success,bank_transfer,
4325,3829,2805,2025-08-25,13.46,TRY,success,google_pay,
4326,3829,2805,2025-09-24,13.03,TRY,success,google_pay,
4327,3829,2805,2025-10-24,12.51,TRY,failed,apple_pay,expired_card
4328,3829,2805,2025-11-23,12.99,TRY,success,card,
4329,3829,2805,2025-12-23,13.48,TRY,success,bank_transfer,
4330,3832,2807,2025-08-17,13.07,GEL,success,crypto,
4331,3832,2807,2025-09-16,13.07,GEL,success,card,
4332,3834,2808,2025-11-17,31.75,EUR,success,crypto,
4333,3835,2809,2025-07-09,33.29,KZT,success,google_pay,
4334,3835,2809,2025-10-07,33.84,KZT,failed,google_pay,authentication_failed
4335,3835,2809,2025-10-10,33.84,KZT,success,google_pay,
4336,3838,2811,2025-09-18,12.87,GEL,success,bank_transfer,
4337,3838,2811,2025-10-18,12.86,GEL,success,card,
4338,3838,2811,2025-11-17,12.62,GEL,success,card,
4339,3842,2813,2025-05-19,32.65,AED,success,bank_transfer,
4340,3842,2813,2025-08-17,31.75,AED,success,card,
4341,3845,2815,2025-06-03,33.96,RUB,success,google_pay,
4342,3845,2815,2025-09-01,33.24,RUB,success,card,
4343,3845,2815,2025-11-30,34.24,RUB,success,google_pay,
4344,3848,2818,2025-11-17,124.24,RUB,success,card,
4345,3851,2819,2025-10-06,12.49,RUB,success,card,
4346,3851,2819,2025-11-05,12.69,RUB,success,bank_transfer,
4347,3851,2819,2025-12-05,12.72,RUB,success,apple_pay,
4348,3854,2820,2025-05-23,32.76,EUR,success,card,
4349,3854,2820,2025-08-21,32.77,EUR,success,card,
4350,3854,2820,2025-11-19,32.07,EUR,success,card,
4351,3857,2821,2025-12-24,119.23,AMD,success,card,
4352,3866,2826,2025-10-06,13.0,KZT,success,card,
4353,3866,2826,2025-11-05,12.8,KZT,success,card,
4354,3873,2831,2025-10-04,13.43,KZT,success,bank_transfer,
4355,3873,2831,2025-11-03,12.51,KZT,success,bank_transfer,
4356,3873,2831,2025-12-03,12.94,KZT,success,google_pay,
4357,3875,2833,2025-08-31,13.46,AMD,success,card,
4358,3875,2833,2025-09-30,12.53,AMD,success,crypto,
4359,3876,2834,2025-10-31,115.36,AMD,failed,bank_transfer,insufficient_funds
4360,3878,2835,2025-10-24,13.2,KZT,success,card,
4361,3878,2835,2025-11-23,13.47,KZT,success,apple_pay,
4362,3878,2835,2025-12-23,12.81,KZT,success,apple_pay,
4363,3879,2836,2025-09-06,13.25,EUR,success,google_pay,
4364,3879,2836,2025-10-06,13.06,EUR,success,card,
4365,3879,2836,2025-11-05,13.13,EUR,success,card,
4366,3879,2836,2025-12-05,12.72,EUR,success,card,
4367,3882,2838,2025-09-20,13.49,AMD,success,card,
4368,3882,2838,2025-10-20,12.54,AMD,success,apple_pay,
4369,3882,2838,2025-11-19,12.66,AMD,success,bank_transfer,
4370,3887,2841,2025-11-12,12.81,KZT,success,crypto,
4371,3887,2841,2025-12-12,12.78,KZT,success,card,
4372,3888,2842,2025-12-23,13.19,TRY,success,card,
4373,3896,2847,2025-07-30,122.19,PLN,success,crypto,
4374,3904,2851,2025-09-16,13.28,RUB,success,card,
4375,3904,2851,2025-10-16,12.68,RUB,success,bank_transfer,
4376,3906,2852,2025-11-20,13.5,PLN,success,crypto,
4377,3906,2852,2025-12-20,12.53,PLN,success,card,
4378,3907,2853,2025-09-15,32.35,PLN,success,google_pay,
4379,3907,2853,2025-12-14,33.39,PLN,failed,bank_transfer,insufficient_funds
4380,3907,2853,2025-12-19,33.39,PLN,success,bank_transfer,
4381,3909,2855,2025-10-25,12.57,PLN,failed,apple_pay,card_declined
4382,3909,2855,2025-11-01,12.57,PLN,success,apple_pay,
4383,3909,2855,2025-11-24,12.71,PLN,success,apple_pay,
4384,3909,2855,2025-12-24,12.84,PLN,success,card,
4385,3913,2858,2025-06-16,12.5,TRY,success,google_pay,
4386,3913,2858,2025-07-16,13.08,TRY,success,card,
4387,3913,2858,2025-08-15,12.83,TRY,success,card,
4388,3913,2858,2025-09-14,12.84,TRY,success,card,
4389,3913,2858,2025-10-14,12.78,TRY,success,crypto,
4390,3913,2858,2025-11-13,13.04,TRY,success,google_pay,
4391,3913,2858,2025-12-13,12.67,TRY,success,card,
4392,3915,2860,2025-10-25,119.49,RUB,success,google_pay,
4393,3916,2861,2025-06-02,116.45,EUR,success,card,
4394,3921,2863,2025-06-30,13.12,KZT,success,apple_pay,
4395,3921,2863,2025-07-30,12.68,KZT,success,google_pay,
4396,3921,2863,2025-08-29,12.48,KZT,success,card,
4397,3921,2863,2025-09-28,12.94,KZT,success,apple_pay,
4398,3921,2863,2025-10-28,12.54,KZT,success,card,
4399,3921,2863,2025-11-27,13.3,KZT,success,bank_transfer,
4400,3921,2863,2025-12-27,12.95,KZT,success,apple_pay,
4401,3923,2864,2025-11-17,124.31,GEL,success,crypto,
4402,3924,2865,2025-04-15,13.29,PLN,success,card,
4403,3924,2865,2025-05-15,12.68,PLN,success,card,
4404,3924,2865,2025-06-14,13.44,PLN,success,apple_pay,
4405,3924,2865,2025-07-14,13.38,PLN,success,card,
4406,3924,2865,2025-08-13,12.51,PLN,success,bank_transfer,
4407,3924,2865,2025-09-12,13.48,PLN,success,google_pay,
4408,3924,2865,2025-10-12,12.78,PLN,success,card,
4409,3924,2865,2025-11-11,13.44,PLN,success,apple_pay,
4410,3924,2865,2025-12-11,12.97,PLN,success,card,
4411,3925,2866,2025-08-16,13.2,TRY,success,crypto,
4412,3925,2866,2025-09-15,13.26,TRY,success,card,
4413,3925,2866,2025-10-15,12.51,TRY,failed,card,provider_error
4414,3925,2866,2025-10-17,12.51,TRY,success,card,
4415,3925,2866,2025-11-14,13.34,TRY,success,apple_pay,
4416,3925,2866,2025-12-14,12.57,TRY,success,crypto,
4417,3933,2870,2025-09-08,32.95,GEL,success,crypto,
4418,3933,2870,2025-12-07,33.94,GEL,success,crypto,
4419,3934,2871,2025-10-15,32.78,EUR,success,card,
4420,3938,2875,2025-08-25,121.34,GEL,success,card,
4421,3939,2876,2025-09-15,12.48,GEL,success,google_pay,
4422,3939,2876,2025-10-15,13.01,GEL,success,card,
4423,3939,2876,2025-11-14,13.12,GEL,success,google_pay,
4424,3939,2876,2025-12-14,12.47,GEL,success,card,
4425,3940,2877,2025-12-12,118.93,KZT,success,card,
4426,3941,2878,2025-12-16,13.29,AED,failed,card,insufficient_funds
4427,3941,2878,2025-12-22,13.29,AED,success,card,
4428,3942,2879,2025-08-11,13.34,GEL,success,bank_transfer,
4429,3942,2879,2025-09-10,12.98,GEL,success,card,
4430,3942,2879,2025-10-10,12.73,GEL,success,card,
4431,3942,2879,2025-11-09,13.3,GEL,success,card,
4432,3942,2879,2025-12-09,13.21,GEL,failed,google_pay,insufficient_funds
4433,3942,2879,2025-12-12,13.21,GEL,success,google_pay,
4434,3946,2882,2025-10-08,32.93,AMD,success,apple_pay,
4435,3947,2883,2025-10-08,32.04,RUB,success,google_pay,
4436,3949,2885,2025-05-10,33.15,TRY,success,card,
4437,3949,2885,2025-08-08,33.68,TRY,success,apple_pay,
4438,3949,2885,2025-11-06,32.07,TRY,success,card,
4439,3953,2888,2025-10-22,12.58,GEL,success,crypto,
4440,3953,2888,2025-11-21,13.02,GEL,success,card,
4441,3960,2892,2025-04-19,13.11,RUB,success,google_pay,
4442,3960,2892,2025-05-19,13.3,RUB,success,card,
4443,3960,2892,2025-06-18,13.23,RUB,success,google_pay,
4444,3960,2892,2025-07-18,13.43,RUB,failed,apple_pay,insufficient_funds
4445,3960,2892,2025-08-17,12.84,RUB,failed,google_pay,insufficient_funds
4446,3960,2892,2025-08-24,12.84,RUB,success,google_pay,
4447,3960,2892,2025-09-16,12.89,RUB,success,google_pay,
4448,3960,2892,2025-10-16,12.57,RUB,success,card,
4449,3960,2892,2025-11-15,13.0,RUB,success,card,
4450,3960,2892,2025-12-15,13.46,RUB,success,card,
4451,3961,2893,2025-10-16,119.7,AED,success,card,
4452,3962,2894,2025-07-11,13.39,KZT,success,card,
4453,3962,2894,2025-08-10,13.46,KZT,success,bank_transfer,
4454,3962,2894,2025-09-09,13.39,KZT,success,card,
4455,3962,2894,2025-10-09,13.3,KZT,success,google_pay,
4456,3962,2894,2025-11-08,12.98,KZT,success,card,
4457,3962,2894,2025-12-08,13.41,KZT,success,card,
4458,3965,2897,2025-06-21,12.73,RUB,success,google_pay,
4459,3965,2897,2025-07-21,13.13,RUB,success,bank_transfer,
4460,3965,2897,2025-08-20,12.55,RUB,success,google_pay,
4461,3965,2897,2025-09-19,12.67,RUB,success,card,
4462,3965,2897,2025-10-19,13.3,RUB,success,apple_pay,
4463,3965,2897,2025-11-18,12.61,RUB,success,card,
4464,3965,2897,2025-12-18,13.12,RUB,success,bank_transfer,
4465,3966,2898,2025-10-02,120.19,TRY,success,apple_pay,
4466,3967,2899,2025-05-07,12.9,KZT,success,card,
4467,3967,2899,2025-06-06,13.46,KZT,success,card,
4468,3967,2899,2025-07-06,12.55,KZT,success,bank_transfer,
4469,3967,2899,2025-08-05,12.55,KZT,success,crypto,
4470,3967,2899,2025-09-04,12.97,KZT,success,card,
4471,3967,2899,2025-10-04,12.66,KZT,success,card,
4472,3967,2899,2025-11-03,12.99,KZT,success,google_pay,
4473,3967,2899,2025-12-03,12.96,KZT,success,bank_transfer,
4474,3976,2903,2025-12-17,12.84,RUB,success,card,
4475,3978,2905,2025-11-02,13.4,KZT,success,google_pay,
4476,3978,2905,2025-12-02,13.4,KZT,success,card,
4477,3986,2913,2025-04-09,12.61,RUB,success,crypto,
4478,3986,2913,2025-05-09,13.09,RUB,success,crypto,
4479,3986,2913,2025-06-08,12.82,RUB,success,crypto,
4480,3986,2913,2025-07-08,12.68,RUB,failed,google_pay,card_declined
4481,3986,2913,2025-07-12,12.68,RUB,success,google_pay,
4482,3986,2913,2025-08-07,12.89,RUB,success,google_pay,
4483,3986,2913,2025-08-11,12.89,RUB,refunded,google_pay,
4484,3986,2913,2025-09-06,13.39,RUB,success,google_pay,
4485,3986,2913,2025-10-06,13.44,RUB,success,apple_pay,
4486,3986,2913,2025-11-05,12.9,RUB,success,card,
4487,3986,2913,2025-12-05,13.07,RUB,success,bank_transfer,
4488,3987,2914,2025-07-24,12.92,KZT,success,card,
4489,3987,2914,2025-08-23,12.88,KZT,success,apple_pay,
4490,3987,2914,2025-09-22,13.3,KZT,success,google_pay,
4491,3987,2914,2025-10-22,13.23,KZT,success,card,
4492,3987,2914,2025-11-21,13.01,KZT,success,card,
4493,3987,2914,2025-12-21,13.43,KZT,success,apple_pay,
4494,3989,2915,2025-12-12,13.07,RUB,success,card,
4495,3990,2916,2025-09-14,117.19,RUB,success,bank_transfer,
4496,3991,2917,2025-12-26,12.59,AED,success,apple_pay,
4497,3992,2918,2025-04-22,34.24,EUR,success,card,
4498,3992,2918,2025-07-21,32.1,EUR,success,apple_pay,
4499,3992,2918,2025-10-19,32.85,EUR,success,apple_pay,
4500,3993,2919,2025-07-26,119.27,AMD,success,card,
4501,3994,2920,2025-05-02,32.3,AMD,success,google_pay,
4502,3994,2920,2025-07-31,32.29,AMD,success,google_pay,
4503,3994,2920,2025-10-29,32.29,AMD,success,card,
4504,3995,2921,2025-05-31,12.48,GEL,success,card,
4505,3995,2921,2025-06-30,13.46,GEL,success,bank_transfer,
4506,3995,2921,2025-07-30,13.36,GEL,success,google_pay,
4507,3995,2921,2025-08-29,12.63,GEL,success,apple_pay,
4508,3995,2921,2025-09-28,12.68,GEL,success,google_pay,
4509,3995,2921,2025-10-28,12.99,GEL,success,card,
4510,3995,2921,2025-11-27,13.23,GEL,success,card,
4511,3995,2921,2025-12-27,13.13,GEL,success,card,
4512,4003,2926,2025-09-05,12.89,RUB,success,card,
4513,4003,2926,2025-10-05,12.7,RUB,success,bank_transfer,
4514,4003,2926,2025-11-04,13.32,RUB,success,apple_pay,
4515,4003,2926,2025-12-04,13.25,RUB,success,card,
4516,4009,2932,2025-10-23,116.22,TRY,success,crypto,
4517,4011,2933,2025-06-21,12.49,PLN,success,card,
4518,4011,2933,2025-07-21,13.27,PLN,success,card,
4519,4011,2933,2025-08-20,13.32,PLN,success,bank_transfer,
