subscription_id,user_id,plan_name,status,started_at,canceled_at,cancellation_reason,trial_started_at,trial_ended_at
2960,4048,monthly,expired,2025-06-20,,,2025-06-20,2025-07-04
2961,4049,monthly,active,2025-10-02,,,2025-09-18,2025-10-02
2962,4050,yearly,active,2025-05-17,,,2025-05-03,2025-05-17
2963,4053,quarterly,active,2025-05-10,,,2025-04-26,2025-05-10
2964,4054,monthly,active,2025-12-23,,,2025-12-09,2025-12-23
2965,4056,quarterly,active,2025-11-28,,,2025-11-14,2025-11-28
2966,4057,quarterly,expired,2025-07-25,,,2025-07-25,2025-08-08
2967,4058,monthly,canceled,2025-09-11,2025-10-23,missing_features,2025-08-28,2025-09-11
2968,4061,monthly,expired,2025-10-10,,,2025-10-10,2025-10-24
2969,4062,monthly,trial,2025-12-29,,,2025-12-29,2026-01-12
2970,4063,monthly,active,2025-09-12,,,2025-08-29,2025-09-12
2971,4064,quarterly,active,2025-08-25,,,2025-08-11,2025-08-25
2972,4065,quarterly,canceled,2025-09-26,2025-12-15,not_using_enough,2025-09-12,2025-09-26
2973,4066,yearly,expired,2025-07-19,,,2025-07-19,2025-08-02
2974,4068,monthly,expired,2025-05-22,,,2025-05-22,2025-06-05
2975,4069,quarterly,expired,2025-11-10,,,2025-11-10,2025-11-24
2976,4070,monthly,active,2025-08-11,,,2025-07-28,2025-08-11
2977,4073,yearly,canceled,2025-10-25,2025-12-17,not_using_enough,2025-10-11,2025-10-25
2978,4074,monthly,active,2025-07-19,,,2025-07-05,2025-07-19
2979,4075,monthly,trial,2025-12-18,,,2025-12-18,2026-01-01
2980,4076,quarterly,active,2025-08-03,,,2025-07-20,2025-08-03
2981,4077,yearly,active,2025-11-18,,,2025-11-04,2025-11-18
2982,4078,monthly,active,2025-12-09,,,2025-11-25,2025-12-09
2983,4079,monthly,canceled,2025-11-12,2025-12-25,not_using_enough,2025-10-29,2025-11-12
2984,4081,yearly,expired,2025-05-14,,,2025-05-14,2025-05-28
2985,4082,monthly,canceled,2025-06-01,2025-07-18,too_expensive,2025-05-18,2025-06-01
2986,4083,yearly,expired,2025-10-07,,,2025-10-07,2025-10-21
2987,4084,monthly,trial,2025-12-31,,,2025-12-31,2026-01-14
2988,4085,monthly,active,2025-12-28,,,2025-12-14,2025-12-28
2989,4086,monthly,active,2025-09-18,,,2025-09-04,2025-09-18
2990,4089,yearly,active,2025-08-28,,,2025-08-14,2025-08-28
2991,4090,monthly,canceled,2025-09-12,2025-10-24,not_using_enough,2025-08-29,2025-09-12
2992,4093,yearly,expired,2025-08-19,,,2025-08-19,2025-09-02
2993,4094,yearly,active,2025-09-06,,,2025-08-23,2025-09-06
2994,4095,monthly,active,2025-12-05,,,2025-11-21,2025-12-05
2995,4096,yearly,expired,2025-09-29,,,2025-09-29,2025-10-13
2996,4097,quarterly,expired,2025-11-18,,,2025-11-18,2025-12-02
2997,4100,quarterly,expired,2025-12-15,,,2025-12-15,2025-12-29
2998,4101,monthly,expired,2025-07-13,,,2025-07-13,2025-07-27
2999,4102,yearly,active,2025-12-30,,,2025-12-16,2025-12-30
3000,4103,monthly,active,2025-09-20,,,2025-09-06,2025-09-20
3001,4104,yearly,expired,2025-03-31,,,2025-03-31,2025-04-14
3002,4105,monthly,expired,2025-07-06,,,2025-07-06,2025-07-20
3003,4106,quarterly,active,2025-12-03,,,2025-11-19,2025-12-03
3004,4107,monthly,expired,2025-11-29,,,2025-11-29,2025-12-13
3005,4108,quarterly,active,2025-07-14,,,2025-06-30,2025-07-14
3006,4109,monthly,expired,2025-09-05,,,2025-09-05,2025-09-19
3007,4110,monthly,expired,2025-05-14,,,2025-05-14,2025-05-28
3008,4112,monthly,trial,2026-01-02,,,2026-01-02,2026-01-16
3009,4113,quarterly,expired,2025-11-13,,,2025-11-13,2025-11-27
3010,4114,quarterly,trial,2025-12-21,,,2025-12-21,2026-01-04
3011,4115,yearly,canceled,2025-09-30,2025-11-09,not_using_enough,2025-09-16,2025-09-30
3012,4116,monthly,canceled,2025-07-16,2025-12-22,not_using_enough,2025-07-02,2025-07-16
3013,4118,monthly,expired,2025-07-11,,,2025-07-11,2025-07-25
3014,4119,monthly,active,2025-11-28,,,2025-11-14,2025-11-28
3015,4121,monthly,active,2025-07-25,,,2025-07-11,2025-07-25
3016,4122,monthly,expired,2025-12-05,,,2025-12-05,2025-12-19
3017,4123,monthly,active,2025-12-07,,,2025-11-23,2025-12-07
3018,4124,monthly,trial,2025-12-23,,,2025-12-23,2026-01-06
3019,4125,monthly,expired,2025-11-11,,,2025-11-11,2025-11-25
3020,4126,monthly,active,2025-06-30,,,2025-06-16,2025-06-30
3021,4127,quarterly,active,2025-12-17,,,2025-12-03,2025-12-17
3022,4128,monthly,active,2025-04-29,,,2025-04-15,2025-04-29
3023,4129,yearly,expired,2025-06-14,,,2025-06-14,2025-06-28
3024,4130,quarterly,active,2025-12-03,,,2025-11-19,2025-12-03
3025,4131,monthly,active,2025-08-19,,,2025-08-05,2025-08-19
3026,4132,quarterly,expired,2025-02-24,,,2025-02-24,2025-03-10
3027,4133,quarterly,active,2025-07-17,,,2025-07-03,2025-07-17
3028,4134,yearly,active,2025-12-22,,,2025-12-08,2025-12-22
3029,4135,yearly,active,2025-11-18,,,2025-11-04,2025-11-18
3030,4136,quarterly,active,2025-12-16,,,2025-12-02,2025-12-16
3031,4137,quarterly,active,2025-02-26,,,2025-02-12,2025-02-26
3032,4139,quarterly,expired,2025-11-11,,,2025-11-11,2025-11-25
3033,4140,monthly,expired,2025-12-09,,,2025-12-09,2025-12-23
3034,4141,quarterly,expired,2025-11-11,,,2025-11-11,2025-11-25
3035,4143,yearly,expired,2025-05-14,,,2025-05-14,2025-05-28
3036,4145,quarterly,trial,2025-12-24,,,2025-12-24,2026-01-07
3037,4146,monthly,expired,2025-02-17,,,2025-02-17,2025-03-03
3038,4147,monthly,active,2025-05-23,,,2025-05-09,2025-05-23
3039,4148,quarterly,trial,2025-12-31,,,2025-12-31,2026-01-14
3040,4149,monthly,expired,2025-07-04,,,2025-07-04,2025-07-18
3041,4150,monthly,expired,2025-10-02,,,2025-10-02,2025-10-16
3042,4151,quarterly,expired,2025-11-15,,,2025-11-15,2025-11-29
3043,4152,monthly,trial,2025-12-24,,,2025-12-24,2026-01-07
3044,4153,monthly,expired,2025-12-06,,,2025-12-06,2025-12-20
3045,4155,monthly,expired,2025-08-01,,,2025-08-01,2025-08-15
3046,4157,quarterly,expired,2025-11-14,,,2025-11-14,2025-11-28
3047,4158,monthly,active,2025-11-29,,,2025-11-15,2025-11-29
3048,4159,quarterly,expired,2025-09-29,,,2025-09-29,2025-10-13
3049,4160,quarterly,active,2025-08-31,,,2025-08-17,2025-08-31
3050,4161,yearly,expired,2025-10-15,,,2025-10-15,2025-10-29
3051,4162,quarterly,active,2025-08-10,,,2025-07-27,2025-08-10
3052,4163,monthly,active,2025-10-11,,,2025-09-27,2025-10-11
3053,4165,monthly,expired,2025-11-24,,,2025-11-24,2025-12-08
3054,4166,quarterly,expired,2025-09-12,,,2025-09-12,2025-09-26
3055,4167,monthly,expired,2025-06-24,,,2025-06-24,2025-07-08
3056,4168,quarterly,expired,2025-10-22,,,2025-10-22,2025-11-05
3057,4169,monthly,trial,2025-12-23,,,2025-12-23,2026-01-06
3058,4170,yearly,expired,2025-08-03,,,2025-08-03,2025-08-17
3059,4171,monthly,canceled,2025-10-14,2025-12-09,switched_product,2025-09-30,2025-10-14
3060,4172,monthly,trial,2025-12-28,,,2025-12-28,2026-01-11
3061,4173,yearly,expired,2025-07-23,,,2025-07-23,2025-08-06
3062,4174,monthly,expired,2025-08-04,,,2025-08-04,2025-08-18
3063,4176,yearly,active,2025-10-22,,,2025-10-08,2025-10-22
3064,4179,monthly,expired,2025-08-31,,,2025-08-31,2025-09-14
3065,4180,quarterly,active,2025-12-04,,,2025-11-20,2025-12-04
3066,4181,monthly,expired,2025-07-12,,,2025-07-12,2025-07-26
3067,4182,quarterly,expired,2025-10-31,,,2025-10-31,2025-11-14
3068,4185,quarterly,active,2025-08-07,,,2025-07-24,2025-08-07
3069,4186,monthly,expired,2025-08-31,,,2025-08-31,2025-09-14
3070,4187,quarterly,active,2025-07-31,,,2025-07-17,2025-07-31
3071,4188,monthly,active,2025-07-06,,,2025-06-22,2025-07-06
3072,4190,yearly,active,2025-07-11,,,2025-06-27,2025-07-11
3073,4191,yearly,active,2025-09-13,2025-11-18,other,2025-08-30,2025-09-13
3074,4192,quarterly,expired,2025-05-20,,,2025-05-20,2025-06-03
3075,4194,quarterly,expired,2025-11-11,,,2025-11-11,2025-11-25
3076,4196,yearly,canceled,2025-04-07,2025-12-24,switched_product,2025-03-24,2025-04-07
3077,4197,monthly,canceled,2025-09-27,2025-11-21,switched_product,2025-09-13,2025-09-27
3078,4198,monthly,active,2025-10-22,,,2025-10-08,2025-10-22
3079,4200,monthly,expired,2025-05-25,,,2025-05-25,2025-06-08
3080,4201,monthly,active,2025-03-25,,,2025-03-11,2025-03-25
3081,4202,monthly,active,2025-11-23,,,2025-11-09,2025-11-23
3082,4203,quarterly,active,2025-12-24,,,2025-12-10,2025-12-24
3083,4204,quarterly,active,2025-11-23,,,2025-11-09,2025-11-23
3084,4205,yearly,expired,2025-09-07,,,2025-09-07,2025-09-21
3085,4206,monthly,expired,2025-08-03,,,2025-08-03,2025-08-17
3086,4207,quarterly,expired,2025-12-08,,,2025-12-08,2025-12-22
3087,4208,monthly,expired,2025-04-06,,,2025-04-06,2025-04-20
3088,4209,monthly,expired,2025-11-23,,,2025-11-23,2025-12-07
3089,4210,quarterly,expired,2025-08-13,,,2025-08-13,2025-08-27
3090,4211,monthly,expired,2025-10-12,,,2025-10-12,2025-10-26
3091,4212,yearly,active,2025-05-08,,,2025-04-24,2025-05-08
3092,4213,monthly,active,2025-12-12,,,2025-11-28,2025-12-12
3093,4214,quarterly,active,2025-07-28,,,2025-07-14,2025-07-28
3094,4215,yearly,canceled,2025-03-25,2025-11-04,switched_product,2025-03-11,2025-03-25
3095,4217,quarterly,canceled,2025-10-13,2025-12-01,switched_product,2025-09-29,2025-10-13
3096,4218,quarterly,expired,2025-05-22,,,2025-05-22,2025-06-05
3097,4221,quarterly,active,2025-09-01,,,2025-08-18,2025-09-01
3098,4222,yearly,active,2025-12-29,,,2025-12-15,2025-12-29
3099,4224,monthly,trial,2025-12-21,,,2025-12-21,2026-01-04
3100,4225,monthly,active,2025-11-24,,,2025-11-10,2025-11-24
3101,4226,monthly,active,2025-12-16,,,2025-12-02,2025-12-16
3102,4230,monthly,expired,2025-09-04,,,2025-09-04,2025-09-18
3103,4231,monthly,trial,2025-12-27,,,2025-12-27,2026-01-10
3104,4232,monthly,active,2025-11-28,,,2025-11-14,2025-11-28
3105,4233,monthly,expired,2025-12-06,,,2025-12-06,2025-12-20
3106,4235,quarterly,expired,2025-12-05,,,2025-12-05,2025-12-19
3107,4236,monthly,trial,2025-12-30,,,2025-12-30,2026-01-13
3108,4237,yearly,active,2025-10-27,,,2025-10-13,2025-10-27
3109,4238,monthly,expired,2025-12-04,,,2025-12-04,2025-12-18
3110,4240,quarterly,active,2025-09-15,,,2025-09-01,2025-09-15
3111,4241,monthly,active,2025-12-03,,,2025-11-19,2025-12-03
3112,4243,monthly,expired,2025-10-23,,,2025-10-23,2025-11-06
3113,4244,yearly,expired,2025-03-26,,,2025-03-26,2025-04-09
3114,4245,monthly,active,2025-05-18,,,2025-05-04,2025-05-18
3115,4246,monthly,canceled,2025-04-15,2025-11-30,missing_features,2025-04-01,2025-04-15
3116,4247,quarterly,expired,2025-06-01,,,2025-06-01,2025-06-15
3117,4249,quarterly,expired,2025-08-19,,,2025-08-19,2025-09-02
3118,4252,monthly,active,2025-11-29,,,2025-11-15,2025-11-29
3119,4253,monthly,expired,2025-11-25,,,2025-11-25,2025-12-09
3120,4254,monthly,active,2025-03-28,2025-06-13,not_using_enough,2025-03-14,2025-03-28
3121,4255,quarterly,canceled,2025-08-12,2025-12-23,not_using_enough,2025-07-29,2025-08-12
3122,4256,monthly,expired,2025-11-23,,,2025-11-23,2025-12-07
3123,4257,quarterly,trial,2025-12-30,,,2025-12-30,2026-01-13
3124,4258,monthly,canceled,2025-06-24,2025-11-08,too_expensive,2025-06-10,2025-06-24
3125,4259,monthly,trial,2026-01-04,,,2026-01-04,2026-01-18
3126,4261,monthly,active,2025-12-10,,,2025-11-26,2025-12-10
3127,4262,quarterly,active,2025-10-16,,,2025-10-02,2025-10-16
3128,4263,quarterly,expired,2025-11-25,,,2025-11-25,2025-12-09
3129,4264,monthly,active,2025-07-21,,,2025-07-07,2025-07-21
3130,4266,quarterly,canceled,2025-05-12,2025-09-16,missing_features,2025-04-28,2025-05-12
3131,4267,monthly,active,2025-12-13,,,2025-11-29,2025-12-13
3132,4268,quarterly,expired,2025-10-11,,,2025-10-11,2025-10-25
3133,4270,monthly,active,2025-04-24,,,2025-04-10,2025-04-24
3134,4271,monthly,active,2025-10-31,,,2025-10-17,2025-10-31
3135,4272,monthly,canceled,2025-06-16,2025-08-13,too_expensive,2025-06-02,2025-06-16
3136,4273,quarterly,expired,2025-12-04,,,2025-12-04,2025-12-18
3137,4274,quarterly,expired,2025-05-11,,,2025-05-11,2025-05-25
3138,4275,quarterly,active,2025-07-31,,,2025-07-17,2025-07-31
3139,4276,yearly,expired,2025-04-28,,,2025-04-28,2025-05-12
3140,4277,monthly,active,2025-10-05,,,2025-09-21,2025-10-05
3141,4278,monthly,expired,2025-11-15,,,2025-11-15,2025-11-29
3142,4279,quarterly,expired,2025-02-22,,,2025-02-22,2025-03-08
3143,4280,monthly,expired,2025-04-03,,,2025-04-03,2025-04-17
3144,4281,monthly,expired,2025-08-06,,,2025-08-06,2025-08-20
3145,4282,monthly,active,2025-12-14,,,2025-11-30,2025-12-14
3146,4284,quarterly,expired,2025-12-12,,,2025-12-12,2025-12-26
3147,4285,monthly,canceled,2025-10-31,2025-12-11,switched_product,2025-10-17,2025-10-31
3148,4286,quarterly,expired,2025-07-19,,,2025-07-19,2025-08-02
3149,4287,monthly,canceled,2025-08-10,2025-09-28,missing_features,2025-07-27,2025-08-10
3150,4288,monthly,active,2025-10-29,,,2025-10-15,2025-10-29
3151,4289,monthly,expired,2025-04-09,,,2025-04-09,2025-04-23
3152,4290,monthly,expired,2025-11-07,,,2025-11-07,2025-11-21
3153,4294,monthly,expired,2025-11-09,,,2025-11-09,2025-11-23
3154,4295,monthly,active,2025-12-23,,,2025-12-09,2025-12-23
3155,4296,monthly,expired,2025-09-20,,,2025-09-20,2025-10-04
3156,4300,monthly,canceled,2025-08-09,2025-12-07,switched_product,2025-07-26,2025-08-09
3157,4303,yearly,expired,2025-08-07,,,2025-08-07,2025-08-21
3158,4304,monthly,expired,2025-06-18,,,2025-06-18,2025-07-02
3159,4306,monthly,expired,2025-10-03,,,2025-10-03,2025-10-17
3160,4307,monthly,expired,2025-02-25,,,2025-02-25,2025-03-11
3161,4308,yearly,active,2025-12-04,,,2025-11-20,2025-12-04
3162,4311,yearly,active,2025-12-07,,,2025-11-23,2025-12-07
3163,4312,yearly,active,2025-11-30,,,2025-11-16,2025-11-30
3164,4313,monthly,expired,2025-09-01,,,2025-09-01,2025-09-15
3165,4315,yearly,active,2025-08-21,,,2025-08-07,2025-08-21
3166,4316,quarterly,active,2025-12-22,,,2025-12-08,2025-12-22
3167,4318,monthly,canceled,2025-03-31,2025-12-01,not_using_enough,2025-03-17,2025-03-31
3168,4319,monthly,active,2025-12-30,,,2025-12-16,2025-12-30
3169,4320,yearly,expired,2025-10-02,,,2025-10-02,2025-10-16
3170,4321,monthly,trial,2025-12-19,,,2025-12-19,2026-01-02
3171,4322,monthly,active,2025-11-02,,,2025-10-19,2025-11-02
3172,4326,quarterly,canceled,2025-10-22,2025-12-15,not_using_enough,2025-10-08,2025-10-22
3173,4327,quarterly,active,2025-06-17,,,2025-06-03,2025-06-17
3174,4328,monthly,expired,2025-06-20,,,2025-06-20,2025-07-04
3175,4329,quarterly,canceled,2025-05-12,2025-09-17,missing_features,2025-04-28,2025-05-12
3176,4330,quarterly,active,2025-06-21,,,2025-06-07,2025-06-21
3177,4331,monthly,active,2025-11-06,,,2025-10-23,2025-11-06
3178,4332,monthly,active,2025-11-04,,,2025-10-21,2025-11-04
3179,4333,yearly,active,2025-08-25,,,2025-08-11,2025-08-25
3180,4334,quarterly,expired,2025-08-22,,,2025-08-22,2025-09-05
3181,4335,monthly,active,2025-12-15,,,2025-12-01,2025-12-15
3182,4338,monthly,active,2025-09-10,,,2025-08-27,2025-09-10
3183,4340,monthly,expired,2025-11-23,,,2025-11-23,2025-12-07
3184,4341,monthly,expired,2025-11-10,,,2025-11-10,2025-11-24
3185,4342,monthly,expired,2025-10-20,,,2025-10-20,2025-11-03
3186,4343,monthly,expired,2025-11-19,,,2025-11-19,2025-12-03
3187,4345,quarterly,expired,2025-08-01,,,2025-08-01,2025-08-15
3188,4346,monthly,canceled,2025-10-25,2025-12-02,not_using_enough,2025-10-11,2025-10-25
3189,4347,monthly,canceled,2025-11-10,2025-12-24,too_expensive,2025-10-27,2025-11-10
3190,4349,monthly,trial,2025-12-20,,,2025-12-20,2026-01-03
3191,4350,quarterly,expired,2025-03-01,,,2025-03-01,2025-03-15
3192,4351,monthly,active,2025-12-23,,,2025-12-09,2025-12-23
3193,4352,quarterly,active,2025-12-22,,,2025-12-08,2025-12-22
3194,4354,quarterly,active,2025-07-23,,,2025-07-09,2025-07-23
3195,4355,yearly,expired,2025-09-15,,,2025-09-15,2025-09-29
3196,4356,monthly,active,2025-09-02,,,2025-08-19,2025-09-02
3197,4357,monthly,canceled,2025-08-07,2025-12-20,missing_features,2025-07-24,2025-08-07
3198,4361,monthly,canceled,2025-08-22,2025-11-27,switched_product,2025-08-08,2025-08-22
3199,4363,quarterly,active,2025-06-14,,,2025-05-31,2025-06-14
3200,4365,monthly,active,2025-09-22,,,2025-09-08,2025-09-22
3201,4366,quarterly,active,2025-10-19,,,2025-10-05,2025-10-19
3202,4370,quarterly,expired,2025-11-19,,,2025-11-19,2025-12-03
3203,4371,yearly,expired,2025-10-30,,,2025-10-30,2025-11-13
3204,4372,monthly,trial,2025-12-29,,,2025-12-29,2026-01-12
3205,4373,monthly,expired,2025-04-03,,,2025-04-03,2025-04-17
3206,4376,monthly,canceled,2025-06-30,2025-11-22,missing_features,2025-06-16,2025-06-30
3207,4377,monthly,expired,2025-12-16,,,2025-12-16,2025-12-30
3208,4379,monthly,expired,2025-08-05,,,2025-08-05,2025-08-19
3209,4381,monthly,trial,2025-12-28,,,2025-12-28,2026-01-11
3210,4382,monthly,expired,2025-09-13,,,2025-09-13,2025-09-27
3211,4383,quarterly,expired,2025-10-16,,,2025-10-16,2025-10-30
3212,4384,yearly,expired,2025-09-23,,,2025-09-23,2025-10-07
3213,4385,quarterly,active,2025-07-10,,,2025-06-26,2025-07-10
3214,4386,quarterly,expired,2025-07-14,,,2025-07-14,2025-07-28
3215,4388,monthly,active,2025-12-14,,,2025-11-30,2025-12-14
3216,4389,monthly,expired,2025-10-16,,,2025-10-16,2025-10-30
3217,4390,quarterly,active,2025-08-10,,,2025-07-27,2025-08-10
3218,4392,monthly,expired,2025-09-30,,,2025-09-30,2025-10-14
3219,4393,monthly,active,2025-12-26,,,2025-12-12,2025-12-26
3220,4396,yearly,active,2025-11-03,,,2025-10-20,2025-11-03
3221,4400,monthly,expired,2025-12-17,,,2025-12-17,2025-12-31
3222,4405,monthly,canceled,2025-08-15,2025-09-26,too_expensive,2025-08-01,2025-08-15
3223,4406,monthly,expired,2025-06-20,,,2025-06-20,2025-07-04
3224,4407,quarterly,active,2025-10-29,,,2025-10-15,2025-10-29
3225,4408,monthly,active,2025-11-22,,,2025-11-08,2025-11-22
3226,4410,yearly,canceled,2025-10-11,2025-12-12,payment_issues,2025-09-27,2025-10-11
3227,4411,quarterly,active,2025-07-25,,,2025-07-11,2025-07-25
3228,4412,monthly,expired,2025-08-21,,,2025-08-21,2025-09-04
3229,4415,quarterly,active,2025-11-13,,,2025-10-30,2025-11-13
3230,4416,monthly,expired,2025-10-19,,,2025-10-19,2025-11-02
3231,4417,quarterly,active,2025-12-06,,,2025-11-22,2025-12-06
3232,4418,monthly,active,2025-08-05,,,2025-07-22,2025-08-05
3233,4419,quarterly,expired,2025-11-16,,,2025-11-16,2025-11-30
3234,4422,quarterly,active,2025-06-30,,,2025-06-16,2025-06-30
3235,4423,monthly,expired,2025-12-01,,,2025-12-01,2025-12-15
3236,4424,quarterly,expired,2025-04-02,,,2025-04-02,2025-04-16
3237,4425,quarterly,expired,2025-12-09,,,2025-12-09,2025-12-23
3238,4426,monthly,expired,2025-10-30,,,2025-10-30,2025-11-13
3239,4427,monthly,expired,2025-11-01,,,2025-11-01,2025-11-15
3240,4428,quarterly,active,2025-06-06,,,2025-05-23,2025-06-06
3241,4429,monthly,active,2025-12-18,,,2025-12-04,2025-12-18
3242,4430,monthly,active,2025-04-10,,,2025-03-27,2025-04-10
3243,4431,quarterly,active,2025-05-27,,,2025-05-13,2025-05-27
3244,4432,monthly,active,2025-10-20,,,2025-10-06,2025-10-20
3245,4433,yearly,expired,2025-06-15,,,2025-06-15,2025-06-29
3246,4434,monthly,trial,2025-12-26,,,2025-12-26,2026-01-09
3247,4435,monthly,expired,2025-03-30,,,2025-03-30,2025-04-13
3248,4436,monthly,expired,2025-06-27,,,2025-06-27,2025-07-11
3249,4437,monthly,trial,2025-12-24,,,2025-12-24,2026-01-07
3250,4438,yearly,expired,2025-11-26,,,2025-11-26,2025-12-10
3251,4439,quarterly,active,2025-04-22,,,2025-04-08,2025-04-22
3252,4440,quarterly,active,2025-11-11,,,2025-10-28,2025-11-11
3253,4441,monthly,canceled,2025-10-05,2025-11-20,not_using_enough,2025-09-21,2025-10-05
3254,4442,monthly,expired,2025-07-03,,,2025-07-03,2025-07-17
3255,4444,yearly,active,2025-10-02,,,2025-09-18,2025-10-02
3256,4445,yearly,expired,2025-08-04,,,2025-08-04,2025-08-18
3257,4446,quarterly,active,2025-12-28,,,2025-12-14,2025-12-28
3258,4447,quarterly,expired,2025-10-27,,,2025-10-27,2025-11-10
3259,4448,quarterly,expired,2025-10-11,,,2025-10-11,2025-10-25
3260,4450,yearly,active,2025-12-08,,,2025-11-24,2025-12-08
3261,4451,monthly,active,2025-10-20,,,2025-10-06,2025-10-20
3262,4455,yearly,trial,2025-12-22,,,2025-12-22,2026-01-05
3263,4456,monthly,active,2025-12-24,,,2025-12-10,2025-12-24
3264,4458,quarterly,expired,2025-10-24,,,2025-10-24,2025-11-07
3265,4460,monthly,expired,2025-05-04,,,2025-05-04,2025-05-18
3266,4463,quarterly,expired,2025-07-31,,,2025-07-31,2025-08-14
3267,4464,quarterly,active,2025-10-26,,,2025-10-12,2025-10-26
3268,4466,quarterly,expired,2025-06-06,,,2025-06-06,2025-06-20
3269,4467,yearly,expired,2025-02-10,,,2025-02-10,2025-02-24
3270,4468,yearly,active,2025-12-19,,,2025-12-05,2025-12-19
3271,4469,monthly,expired,2025-12-06,,,2025-12-06,2025-12-20
3272,4470,quarterly,expired,2025-08-29,,,2025-08-29,2025-09-12
3273,4472,yearly,active,2025-04-04,,,2025-03-21,2025-04-04
3274,4473,yearly,expired,2025-06-13,,,2025-06-13,2025-06-27
3275,4474,monthly,active,2025-11-09,,,2025-10-26,2025-11-09
3276,4475,monthly,active,2025-07-21,,,2025-07-07,2025-07-21
3277,4476,monthly,canceled,2025-07-22,2025-12-15,not_using_enough,2025-07-08,2025-07-22
3278,4478,monthly,active,2025-10-01,,,2025-09-17,2025-10-01
3279,4479,monthly,canceled,2025-08-21,2025-10-05,not_using_enough,2025-08-07,2025-08-21
3280,4480,yearly,expired,2025-10-22,,,2025-10-22,2025-11-05
3281,4481,monthly,expired,2025-05-18,,,2025-05-18,2025-06-01
3282,4482,monthly,expired,2025-10-13,,,2025-10-13,2025-10-27
3283,4484,monthly,canceled,2025-11-23,2025-12-28,too_expensive,2025-11-09,2025-11-23
3284,4485,monthly,expired,2025-07-25,,,2025-07-25,2025-08-08
3285,4486,monthly,expired,2025-11-22,,,2025-11-22,2025-12-06
3286,4487,monthly,trial,2025-12-21,,,2025-12-21,2026-01-04
3287,4488,quarterly,active,2025-11-01,,,2025-10-18,2025-11-01
3288,4489,monthly,active,2025-11-21,,,2025-11-07,2025-11-21
3289,4490,yearly,active,2025-03-13,,,2025-02-27,2025-03-13
3290,4492,yearly,expired,2025-05-07,,,2025-05-07,2025-05-21
3291,4494,monthly,expired,2025-05-12,,,2025-05-12,2025-05-26
3292,4496,monthly,active,2025-06-26,,,2025-06-12,2025-06-26
3293,4499,yearly,expired,2025-04-05,,,2025-04-05,2025-04-19
3294,4500,monthly,expired,2025-08-30,,,2025-08-30,2025-09-13
3295,4501,yearly,active,2025-11-02,,,2025-10-19,2025-11-02
3296,4506,monthly,active,2025-12-21,,,2025-12-07,2025-12-21
3297,4507,quarterly,active,2025-05-27,,,2025-05-13,2025-05-27
3298,4509,yearly,expired,2025-06-20,,,2025-06-20,2025-07-04
3299,4510,monthly,expired,2025-10-13,,,2025-10-13,2025-10-27
3300,4511,quarterly,expired,2025-11-13,,,2025-11-13,2025-11-27
3301,4512,monthly,expired,2025-08-24,,,2025-08-24,2025-09-07
3302,4513,monthly,active,2025-06-14,,,2025-05-31,2025-06-14
3303,4514,monthly,expired,2025-07-23,,,2025-07-23,2025-08-06
3304,4515,quarterly,trial,2025-12-30,,,2025-12-30,2026-01-13
3305,4516,yearly,expired,2025-10-29,,,2025-10-29,2025-11-12
3306,4517,monthly,active,2025-11-30,,,2025-11-16,2025-11-30
3307,4519,monthly,expired,2025-12-15,,,2025-12-15,2025-12-29
3308,4521,quarterly,expired,2025-08-27,,,2025-08-27,2025-09-10
3309,4522,monthly,expired,2025-11-10,,,2025-11-10,2025-11-24
3310,4523,quarterly,active,2025-11-15,,,2025-11-01,2025-11-15
3311,4524,yearly,active,2025-02-19,,,2025-02-05,2025-02-19
3312,4525,monthly,active,2025-10-13,,,2025-09-29,2025-10-13
3313,4526,monthly,trial,2025-12-19,,,2025-12-19,2026-01-02
3314,4527,monthly,expired,2025-08-01,,,2025-08-01,2025-08-15
3315,4528,quarterly,expired,2025-06-18,,,2025-06-18,2025-07-02
3316,4529,monthly,canceled,2025-07-15,2025-12-12,not_using_enough,2025-07-01,2025-07-15
3317,4530,yearly,trial,2026-01-03,,,2026-01-03,2026-01-17
3318,4533,monthly,expired,2025-12-02,,,2025-12-02,2025-12-16
3319,4534,yearly,expired,2025-04-08,,,2025-04-08,2025-04-22
3320,4535,yearly,active,2025-12-13,,,2025-11-29,2025-12-13
3321,4536,quarterly,active,2025-11-27,,,2025-11-13,2025-11-27
3322,4538,monthly,expired,2025-10-18,,,2025-10-18,2025-11-01
3323,4540,monthly,expired,2025-02-05,,,2025-02-05,2025-02-19
3324,4542,monthly,canceled,2025-06-15,2025-08-18,too_expensive,2025-06-01,2025-06-15
3325,4544,monthly,expired,2025-09-22,,,2025-09-22,2025-10-06
3326,4546,monthly,canceled,2025-03-31,2025-07-14,switched_product,2025-03-17,2025-03-31
3327,4549,monthly,canceled,2025-10-28,2025-12-16,not_using_enough,2025-10-14,2025-10-28
3328,4550,monthly,expired,2025-09-11,,,2025-09-11,2025-09-25
3329,4551,quarterly,active,2025-12-24,,,2025-12-10,2025-12-24
3330,4553,monthly,expired,2025-06-30,,,2025-06-30,2025-07-14
3331,4554,monthly,active,2025-06-26,,,2025-06-12,2025-06-26
3332,4556,quarterly,expired,2025-07-24,,,2025-07-24,2025-08-07
3333,4557,quarterly,active,2025-03-04,,,2025-02-18,2025-03-04
3334,4558,quarterly,active,2025-09-21,,,2025-09-07,2025-09-21
