user_id,signup_date,country,acquisition_channel_id,device_type,language,age_group
3719,2025-05-21,Kazakhstan,2,web,kk,25-34
3720,2025-08-01,UAE,3,android,ar,25-34
3721,2025-09-17,Germany,6,web,de,25-34
3722,2025-11-30,Turkey,7,web,en,25-34
3723,2025-04-11,Germany,2,android,en,25-34
3724,2025-05-01,Russia,4,android,en,35-44
3725,2025-12-30,Kazakhstan,3,ios,en,25-34
3726,2025-05-29,Kazakhstan,8,web,kk,25-34
3727,2025-09-30,Turkey,1,ios,en,45-54
3728,2025-12-19,Kazakhstan,7,ios,ru,25-34
3729,2025-08-31,Poland,3,ios,pl,18-24
3730,2025-08-29,Germany,4,android,en,25-34
3731,2025-12-03,UAE,1,ios,en,18-24
3732,2025-12-06,Russia,3,ios,en,25-34
3733,2025-07-30,Georgia,6,ios,en,25-34
3734,2025-08-14,Poland,3,web,pl,18-24
3735,2025-10-20,Russia,2,ios,en,25-34
3736,2025-10-25,Poland,4,web,en,25-34
3737,2025-07-25,Armenia,7,ios,hy,25-34
3738,2025-10-31,Kazakhstan,2,android,ru,25-34
3739,2025-12-25,Armenia,6,android,en,45-54
3740,2025-01-28,Russia,6,web,en,55+
3741,2025-08-25,Georgia,4,android,en,55+
3742,2025-12-21,Turkey,7,ios,tr,35-44
3743,2025-10-30,Kazakhstan,6,android,en,35-44
3744,2025-12-03,Turkey,6,ios,tr,18-24
3745,2025-09-13,Russia,7,android,ru,35-44
3746,2025-08-15,Poland,7,android,en,18-24
3747,2025-08-24,Germany,8,android,en,18-24
3748,2025-12-27,Poland,1,web,pl,35-44
3749,2025-06-07,Russia,7,ios,en,25-34
3750,2025-11-22,Turkey,2,ios,tr,25-34
3751,2025-12-10,Turkey,1,android,tr,35-44
3752,2025-09-19,Turkey,4,web,tr,18-24
3753,2025-10-10,UAE,8,web,ar,35-44
3754,2025-12-04,Armenia,1,ios,en,25-34
3755,2025-12-10,Georgia,6,ios,ru,25-34
3756,2025-11-25,Armenia,5,android,ru,35-44
3757,2025-10-07,Kazakhstan,7,android,kk,18-24
3758,2025-12-24,Armenia,6,android,hy,35-44
3759,2025-10-17,Kazakhstan,1,android,ru,25-34
3760,2025-06-17,UAE,4,android,en,55+
3761,2025-12-09,Poland,4,ios,pl,25-34
3762,2025-07-22,Poland,6,ios,pl,18-24
3763,2025-08-25,Poland,4,web,pl,25-34
3764,2025-09-03,Russia,2,android,ru,55+
3765,2025-08-04,Poland,7,web,pl,25-34
3766,2025-11-17,Poland,7,web,pl,25-34
3767,2025-10-01,Russia,1,ios,en,45-54
3768,2025-10-19,Kazakhstan,4,ios,kk,18-24
3769,2025-11-28,Georgia,7,android,en,35-44
3770,2025-11-09,Poland,4,ios,pl,18-24
3771,2025-12-29,Georgia,1,ios,ru,35-44
3772,2025-11-22,Poland,8,ios,pl,18-24
3773,2025-07-18,Poland,1,android,pl,35-44
3774,2025-06-11,Armenia,5,ios,en,35-44
3775,2025-11-06,Poland,3,android,en,35-44
3776,2025-06-12,Germany,5,ios,en,35-44
3777,2025-12-22,Georgia,2,android,en,45-54
3778,2025-04-03,Kazakhstan,3,ios,ru,55+
3779,2025-09-09,Germany,6,ios,en,18-24
3780,2025-10-11,Poland,5,ios,pl,25-34
3781,2025-08-15,Kazakhstan,2,web,ru,18-24
3782,2025-07-25,Turkey,6,web,en,25-34
3783,2025-11-09,Turkey,2,web,en,25-34
3784,2025-10-07,Turkey,2,ios,tr,45-54
3785,2025-05-16,Armenia,3,ios,hy,35-44
3786,2025-04-16,Kazakhstan,1,android,ru,25-34
3787,2025-05-18,Poland,1,android,pl,55+
3788,2025-08-25,Poland,4,web,pl,25-34
3789,2025-11-05,Germany,5,android,de,25-34
3790,2025-10-30,Russia,8,android,en,25-34
3791,2025-09-18,UAE,5,web,en,25-34
3792,2025-11-01,Germany,6,android,de,25-34
3793,2025-12-20,Poland,2,android,en,25-34
3794,2025-10-13,Russia,5,android,en,25-34
3795,2025-11-24,Georgia,1,android,ka,45-54
3796,2025-04-13,UAE,6,android,en,55+
3797,2025-10-07,Germany,8,ios,en,25-34
3798,2025-09-15,Germany,1,ios,de,35-44
3799,2025-12-03,Georgia,3,ios,en,25-34
3800,2025-12-22,Armenia,6,ios,ru,25-34
3801,2025-08-14,Germany,4,web,en,35-44
3802,2025-06-12,UAE,3,android,ar,55+
3803,2025-05-07,Georgia,4,ios,ru,25-34
3804,2025-04-12,Georgia,5,android,en,45-54
3805,2025-07-09,UAE,3,android,en,45-54
3806,2025-12-25,Russia,2,web,ru,55+
3807,2025-07-01,Kazakhstan,6,android,ru,18-24
3808,2025-08-30,Germany,5,android,de,35-44
3809,2025-05-12,Armenia,4,android,hy,35-44
3810,2025-12-30,Turkey,8,android,tr,35-44
3811,2025-08-16,Turkey,1,web,tr,35-44
3812,2025-07-07,Turkey,6,ios,en,25-34
3813,2025-12-12,Turkey,2,ios,en,55+
3814,2025-08-18,Georgia,6,web,ru,35-44
3815,2025-11-17,Russia,3,ios,en,18-24
3816,2025-12-06,Poland,2,android,en,35-44
3817,2025-12-30,Georgia,7,android,en,45-54
3818,2025-08-11,Turkey,5,ios,en,25-34
3819,2025-09-29,Poland,3,web,pl,35-44
3820,2025-06-24,Russia,1,ios,en,18-24
3821,2025-08-28,Turkey,1,android,tr,25-34
3822,2025-12-26,Russia,3,android,ru,18-24
3823,2025-11-19,Georgia,5,android,en,35-44
3824,2025-10-10,Georgia,1,ios,en,25-34
3825,2025-07-08,Russia,8,ios,ru,18-24
3826,2025-10-17,Turkey,3,ios,tr,45-54
3827,2025-12-28,Germany,4,android,de,35-44
3828,2025-06-24,Poland,1,android,pl,25-34
3829,2025-08-10,Turkey,5,android,tr,25-34
3830,2025-10-31,Turkey,2,web,tr,18-24
3831,2025-06-11,Kazakhstan,8,web,ru,18-24
3832,2025-07-29,Georgia,1,android,en,18-24
3833,2025-08-12,Turkey,6,android,tr,45-54
3834,2025-10-31,Germany,4,web,en,25-34
3835,2025-06-22,Kazakhstan,5,ios,ru,25-34
3836,2025-08-22,Turkey,3,android,tr,18-24
3837,2025-10-08,Turkey,1,android,en,18-24
3838,2025-09-01,Georgia,7,android,ka,25-34
3839,2025-11-09,Poland,2,web,en,25-34
3840,2025-10-08,Kazakhstan,2,android,ru,25-34
3841,2025-02-08,Kazakhstan,5,android,ru,25-34
3842,2025-04-29,UAE,4,ios,ar,35-44
3843,2025-12-01,Georgia,1,android,en,25-34
3844,2025-12-02,Russia,3,ios,en,35-44
3845,2025-05-15,Russia,2,android,ru,35-44
3846,2025-08-16,Russia,4,android,ru,45-54
3847,2025-04-21,Turkey,5,ios,tr,45-54
3848,2025-11-03,Russia,5,ios,en,35-44
3849,2025-11-20,Russia,8,web,ru,25-34
3850,2025-11-27,Turkey,4,ios,tr,35-44
3851,2025-09-21,Russia,2,android,en,45-54
3852,2025-10-11,Turkey,7,android,tr,35-44
3853,2025-08-05,Georgia,4,ios,en,18-24
3854,2025-05-03,Germany,5,ios,de,35-44
3855,2025-08-02,Kazakhstan,1,ios,ru,35-44
3856,2025-08-28,Poland,1,android,pl,25-34
3857,2025-12-05,Armenia,5,android,hy,18-24
3858,2025-10-13,Armenia,6,web,ru,55+
3859,2025-07-14,UAE,1,android,en,35-44
3860,2025-09-16,Kazakhstan,1,android,en,25-34
3861,2025-12-23,Germany,1,ios,en,25-34
3862,2025-08-14,Kazakhstan,1,ios,ru,35-44
3863,2025-09-15,Armenia,3,ios,hy,18-24
3864,2025-07-23,Turkey,3,ios,en,25-34
3865,2025-11-06,Georgia,8,android,en,25-34
3866,2025-09-19,Kazakhstan,1,android,ru,18-24
3867,2025-04-17,Poland,2,web,en,45-54
3868,2025-09-08,Germany,7,ios,de,18-24
3869,2025-08-09,Poland,3,web,en,35-44
3870,2025-08-10,Kazakhstan,3,ios,ru,25-34
3871,2025-09-15,Kazakhstan,8,ios,kk,25-34
3872,2025-11-08,Germany,5,ios,en,18-24
3873,2025-09-15,Kazakhstan,4,android,kk,45-54
3874,2025-12-15,Kazakhstan,6,android,ru,25-34
3875,2025-08-13,Armenia,4,ios,en,45-54
3876,2025-10-15,Armenia,5,ios,hy,45-54
3877,2025-08-14,Kazakhstan,5,ios,kk,25-34
3878,2025-10-05,Kazakhstan,1,ios,ru,18-24
3879,2025-08-21,Germany,7,web,de,25-34
3880,2025-07-19,Russia,3,android,ru,55+
3881,2025-12-23,Kazakhstan,8,ios,kk,18-24
3882,2025-09-03,Armenia,2,android,ru,25-34
3883,2025-12-19,Turkey,1,ios,en,25-34
3884,2025-12-28,Kazakhstan,3,android,en,25-34
3885,2025-01-26,Georgia,5,android,en,55+
3886,2025-08-24,Kazakhstan,3,android,ru,25-34
3887,2025-10-28,Kazakhstan,6,android,ru,25-34
3888,2025-12-05,Turkey,4,android,en,35-44
3889,2025-09-24,Poland,4,ios,pl,25-34
3890,2025-06-30,Georgia,7,android,ru,35-44
3891,2025-12-26,Germany,4,android,en,25-34
3892,2025-08-23,Russia,8,ios,ru,25-34
3893,2025-12-17,UAE,1,android,en,35-44
3894,2025-11-17,Armenia,4,android,hy,18-24
3895,2025-10-15,Kazakhstan,3,web,kk,55+
3896,2025-07-16,Poland,4,web,en,25-34
3897,2025-09-30,Turkey,8,ios,en,35-44
3898,2025-09-21,Kazakhstan,1,android,kk,18-24
3899,2025-08-04,Poland,5,android,pl,18-24
3900,2025-10-25,Russia,8,android,en,35-44
3901,2025-04-08,Germany,6,android,en,35-44
3902,2025-05-17,Germany,8,ios,en,25-34
3903,2025-06-08,Russia,5,web,en,35-44
3904,2025-08-30,Russia,5,ios,en,25-34
3905,2025-08-30,Russia,7,web,ru,25-34
3906,2025-11-06,Poland,7,ios,en,45-54
3907,2025-08-29,Poland,1,ios,en,25-34
3908,2025-08-30,UAE,2,web,en,35-44
3909,2025-10-08,Poland,2,android,en,25-34
3910,2025-11-19,Armenia,5,ios,hy,25-34
3911,2025-12-27,Poland,5,ios,pl,35-44
3912,2025-09-05,Poland,3,android,pl,35-44
3913,2025-06-01,Turkey,5,ios,en,25-34
3914,2025-10-29,Germany,5,web,de,35-44
3915,2025-10-05,Russia,7,android,ru,25-34
3916,2025-05-19,Germany,8,android,de,45-54
3917,2025-08-12,Armenia,2,android,hy,35-44
3918,2025-03-02,Turkey,2,android,tr,25-34
3919,2025-10-22,Germany,7,ios,de,45-54
3920,2025-10-04,Georgia,7,android,en,35-44
3921,2025-06-12,Kazakhstan,7,ios,ru,25-34
3922,2025-10-21,Turkey,7,android,tr,18-24
3923,2025-10-29,Georgia,5,android,en,35-44
3924,2025-03-27,Poland,4,android,pl,18-24
3925,2025-07-29,Turkey,1,android,en,25-34
3926,2025-11-06,Turkey,7,android,en,25-34
3927,2025-08-07,Germany,6,android,de,18-24
3928,2025-12-14,Poland,4,ios,pl,25-34
3929,2025-10-23,Turkey,1,android,en,55+
3930,2025-08-10,Georgia,6,ios,ka,18-24
3931,2025-12-18,Kazakhstan,6,android,en,55+
3932,2025-03-20,UAE,7,android,en,25-34
3933,2025-08-24,Georgia,4,ios,en,35-44
3934,2025-09-30,Germany,8,ios,de,25-34
3935,2025-08-23,UAE,6,android,ar,35-44
3936,2025-06-24,Turkey,6,android,en,25-34
3937,2025-11-04,Turkey,6,android,tr,25-34
3938,2025-08-09,Georgia,8,ios,ru,35-44
3939,2025-08-28,Georgia,4,web,en,18-24
3940,2025-11-27,Kazakhstan,2,ios,ru,35-44
3941,2025-11-29,UAE,2,android,en,35-44
3942,2025-07-24,Georgia,4,android,en,18-24
3943,2025-07-05,Turkey,1,web,tr,18-24
3944,2025-12-17,Kazakhstan,3,ios,en,45-54
3945,2025-07-16,Germany,4,android,de,35-44
3946,2025-09-23,Armenia,1,android,hy,55+
3947,2025-09-19,Russia,1,ios,ru,25-34
3948,2025-09-29,UAE,5,ios,en,18-24
3949,2025-04-25,Turkey,6,ios,tr,35-44
3950,2025-12-21,Georgia,3,ios,en,18-24
3951,2025-09-09,Turkey,1,ios,en,25-34
3952,2025-03-06,Russia,6,android,ru,35-44
3953,2025-10-03,Georgia,6,ios,ru,25-34
3954,2025-11-16,Russia,2,android,en,55+
3955,2025-08-27,Turkey,3,android,tr,25-34
3956,2025-10-29,Georgia,4,android,en,45-54
3957,2025-11-28,Russia,6,android,ru,35-44
3958,2025-08-21,Poland,5,ios,pl,25-34
3959,2025-12-23,Germany,8,android,en,45-54
3960,2025-03-30,Russia,1,ios,en,25-34
3961,2025-10-01,UAE,5,android,ar,35-44
3962,2025-06-26,Kazakhstan,6,android,ru,25-34
3963,2025-11-07,Armenia,6,ios,ru,35-44
3964,2025-12-24,Russia,6,android,ru,18-24
3965,2025-06-03,Russia,6,android,ru,18-24
3966,2025-09-17,Turkey,4,android,en,35-44
3967,2025-04-18,Kazakhstan,5,android,ru,35-44
3968,2025-10-12,Kazakhstan,7,android,ru,25-34
3969,2025-08-06,Armenia,6,android,ru,45-54
3970,2025-07-25,Georgia,5,android,ru,35-44
3971,2025-12-20,Armenia,4,ios,hy,55+
3972,2025-12-26,Russia,6,ios,ru,35-44
3973,2025-04-17,Russia,5,ios,ru,18-24
3974,2025-10-26,Russia,1,web,ru,45-54
3975,2025-09-10,Germany,2,android,en,35-44
3976,2025-12-02,Russia,2,android,ru,25-34
3977,2025-09-25,Poland,5,android,en,25-34
3978,2025-10-18,Kazakhstan,5,android,ru,35-44
3979,2025-11-29,Georgia,8,android,ru,25-34
3980,2025-12-28,Kazakhstan,8,ios,ru,35-44
3981,2025-12-24,Armenia,5,android,en,25-34
3982,2025-12-18,Armenia,4,android,hy,35-44
3983,2025-12-09,Kazakhstan,5,ios,ru,25-34
3984,2025-11-17,Germany,1,ios,en,25-34
3985,2025-11-04,Turkey,1,android,tr,25-34
3986,2025-03-22,Russia,7,ios,en,25-34
3987,2025-07-06,Kazakhstan,8,android,ru,18-24
3988,2025-03-25,Russia,3,android,en,25-34
3989,2025-11-27,Russia,6,android,ru,25-34
3990,2025-08-30,Russia,5,android,ru,18-24
3991,2025-12-08,UAE,4,web,en,35-44
3992,2025-04-03,Germany,5,ios,en,55+
3993,2025-07-11,Armenia,3,android,hy,45-54
3994,2025-04-13,Armenia,2,android,hy,18-24
3995,2025-05-17,Georgia,5,android,en,35-44
3996,2025-05-08,Turkey,7,ios,tr,45-54
3997,2025-02-24,Armenia,5,ios,ru,25-34
3998,2025-08-19,Russia,8,web,en,35-44
3999,2025-12-28,Poland,5,ios,en,45-54
4000,2025-09-12,Turkey,6,ios,en,35-44
4001,2025-08-28,Russia,5,ios,en,25-34
4002,2025-08-04,Germany,1,ios,de,18-24
4003,2025-08-20,Russia,8,ios,ru,35-44
4004,2025-09-09,Georgia,5,web,en,25-34
4005,2025-12-26,Georgia,2,ios,ka,45-54
4006,2025-11-29,UAE,4,ios,ar,25-34
4007,2025-10-19,UAE,2,web,ar,25-34
4008,2025-12-11,Poland,4,web,en,35-44
4009,2025-10-05,Turkey,2,web,tr,25-34
4010,2025-05-25,Kazakhstan,2,ios,ru,25-34
4011,2025-06-04,Poland,5,android,en,25-34
4012,2025-12-15,Russia,4,ios,ru,25-34
4013,2025-12-30,Turkey,6,android,en,25-34
4014,2025-05-21,Germany,7,ios,de,35-44
4015,2025-10-11,Russia,6,ios,ru,18-24
4016,2025-05-23,Turkey,8,android,tr,55+
4017,2025-08-16,Poland,7,android,en,25-34
4018,2025-09-22,Poland,6,ios,pl,18-24
4019,2025-09-05,Poland,1,android,en,35-44
4020,2025-10-03,Georgia,8,ios,ka,45-54
4021,2025-06-19,Kazakhstan,1,ios,ru,35-44
4022,2025-05-20,Russia,8,ios,en,18-24
4023,2025-12-23,Germany,2,android,en,25-34
4024,2025-07-20,Armenia,6,web,ru,25-34
4025,2025-03-30,Georgia,5,ios,en,25-34
4026,2025-08-12,Russia,3,ios,en,45-54
4027,2025-11-23,Georgia,2,android,en,25-34
4028,2025-12-13,Armenia,5,ios,hy,35-44
4029,2025-11-19,Armenia,3,web,hy,18-24
4030,2025-11-29,UAE,5,web,en,35-44
4031,2025-04-04,Germany,6,android,de,35-44
4032,2025-06-12,UAE,3,ios,en,45-54
4033,2025-04-09,Germany,2,android,de,18-24
4034,2025-08-17,Armenia,6,android,hy,25-34
4035,2025-12-25,Russia,8,android,ru,18-24
4036,2025-12-29,Poland,6,ios,en,25-34
4037,2025-12-12,Armenia,5,ios,en,18-24
4038,2025-07-25,Georgia,4,android,en,18-24
4039,2025-06-05,Turkey,7,ios,tr,25-34
4040,2025-10-26,Armenia,3,web,hy,25-34
4041,2025-12-11,Kazakhstan,1,android,kk,45-54
4042,2025-04-26,UAE,2,android,en,25-34
4043,2025-12-15,Georgia,5,android,ka,25-34
4044,2025-11-23,Germany,4,ios,de,35-44
4045,2025-04-01,Kazakhstan,2,ios,ru,35-44
4046,2025-03-23,Turkey,8,android,tr,25-34
4047,2025-11-20,Kazakhstan,5,ios,en,35-44
4048,2025-06-16,UAE,7,ios,en,35-44
4049,2025-09-14,Kazakhstan,5,android,ru,25-34
4050,2025-04-29,Kazakhstan,2,android,en,35-44
4051,2025-06-03,Turkey,1,web,tr,35-44
4052,2025-12-31,Russia,1,android,ru,25-34
4053,2025-04-26,Georgia,1,android,en,25-34
4054,2025-12-09,Georgia,4,android,en,35-44
4055,2025-12-03,Armenia,5,android,hy,25-34
4056,2025-11-11,Germany,4,ios,de,25-34
4057,2025-07-23,Poland,6,android,pl,25-34
4058,2025-08-26,Kazakhstan,2,ios,ru,35-44
4059,2025-06-04,Kazakhstan,7,web,en,25-34
4060,2025-08-28,Georgia,5,android,en,45-54
4061,2025-10-05,UAE,4,android,en,25-34
4062,2025-12-28,Armenia,4,ios,en,18-24
4063,2025-08-25,Russia,2,ios,en,25-34
4064,2025-08-09,Poland,4,android,pl,35-44
4065,2025-09-11,Russia,6,web,en,18-24
4066,2025-07-16,UAE,2,web,ar,55+
4067,2025-09-13,Georgia,3,web,en,45-54
4068,2025-05-19,Russia,1,ios,en,18-24
4069,2025-11-08,Kazakhstan,8,android,ru,55+
4070,2025-07-27,Russia,2,web,ru,25-34
4071,2025-04-09,Russia,2,android,ru,45-54
4072,2025-06-15,Germany,5,android,de,35-44
4073,2025-10-09,Kazakhstan,3,ios,en,25-34
4074,2025-06-30,Georgia,5,ios,en,45-54
4075,2025-12-15,UAE,4,ios,en,35-44
4076,2025-07-18,Poland,2,android,pl,25-34
4077,2025-10-30,Poland,4,ios,en,35-44
4078,2025-11-23,Poland,8,android,pl,25-34
4079,2025-10-27,Russia,6,ios,en,18-24
4080,2025-11-28,UAE,4,android,en,18-24
4081,2025-05-13,Turkey,2,android,tr,35-44
4082,2025-05-12,Germany,5,android,en,25-34
4083,2025-10-06,Turkey,5,android,en,55+
4084,2025-12-28,UAE,5,ios,en,35-44
4085,2025-12-11,Turkey,7,android,en,25-34
4086,2025-08-30,Kazakhstan,4,android,en,35-44
4087,2025-08-12,Armenia,3,android,hy,18-24
4088,2025-04-19,Georgia,2,web,ru,25-34
4089,2025-08-09,Georgia,2,ios,ka,25-34
4090,2025-08-24,Russia,7,ios,ru,25-34
4091,2025-05-27,Georgia,5,ios,en,18-24
4092,2025-06-12,Poland,4,ios,en,55+
4093,2025-08-14,Kazakhstan,6,ios,en,25-34
4094,2025-08-18,UAE,5,ios,en,55+
4095,2025-11-20,Russia,8,ios,en,45-54
4096,2025-09-28,Armenia,1,ios,en,18-24
4097,2025-11-14,UAE,1,web,en,25-34
4098,2025-10-07,Kazakhstan,4,android,ru,25-34
4099,2025-10-10,Kazakhstan,6,android,en,45-54
4100,2025-12-11,Armenia,2,android,en,18-24
4101,2025-07-08,Russia,8,ios,ru,25-34
4102,2025-12-12,Turkey,5,android,en,35-44
4103,2025-09-01,Turkey,4,web,tr,25-34
4104,2025-03-27,Georgia,4,android,en,35-44
4105,2025-07-03,Turkey,5,android,tr,25-34
4106,2025-11-19,Poland,2,web,en,55+
4107,2025-11-28,Germany,3,web,en,25-34
4108,2025-06-30,Turkey,7,web,en,25-34
4109,2025-09-05,Poland,4,web,pl,45-54
4110,2025-05-13,Armenia,8,web,hy,25-34
4111,2025-10-06,Kazakhstan,5,android,ru,25-34
4112,2025-12-31,Germany,4,android,de,25-34
4113,2025-11-10,UAE,8,ios,en,35-44
4114,2025-12-17,Armenia,4,ios,ru,25-34
4115,2025-09-11,Turkey,6,ios,en,25-34
4116,2025-06-30,Georgia,2,ios,ru,25-34
4117,2025-11-14,Poland,3,android,en,35-44
4118,2025-07-11,Germany,1,android,de,45-54
4119,2025-11-09,Poland,2,ios,en,25-34
4120,2025-10-03,Turkey,5,android,tr,18-24
4121,2025-07-07,Germany,3,android,en,18-24
4122,2025-11-30,Poland,3,web,pl,25-34
4123,2025-11-22,Armenia,8,ios,hy,25-34
4124,2025-12-23,Russia,5,android,ru,25-34
4125,2025-11-09,Russia,1,android,en,25-34
4126,2025-06-11,Poland,3,android,pl,35-44
4127,2025-11-27,Russia,5,android,ru,35-44
4128,2025-04-14,Armenia,7,ios,hy,25-34
4129,2025-06-10,Kazakhstan,5,ios,ru,35-44
4130,2025-11-13,Turkey,1,ios,en,25-34
4131,2025-07-31,Turkey,1,ios,en,45-54
4132,2025-02-23,Kazakhstan,4,android,kk,25-34
4133,2025-06-28,Georgia,3,android,ru,25-34
4134,2025-12-08,Poland,5,web,pl,25-34
4135,2025-10-30,Turkey,4,ios,tr,25-34
4136,2025-11-28,Russia,4,ios,en,35-44
4137,2025-02-07,Russia,4,ios,ru,25-34
4138,2025-08-27,Kazakhstan,2,android,kk,35-44
4139,2025-11-08,UAE,7,android,ar,35-44
4140,2025-12-09,Armenia,4,android,en,25-34
4141,2025-11-10,Turkey,1,android,en,25-34
4142,2025-11-02,Armenia,6,web,hy,25-34
4143,2025-05-11,Poland,5,web,pl,25-34
4144,2025-07-31,Turkey,6,ios,tr,55+
4145,2025-12-23,Poland,5,web,pl,25-34
4146,2025-02-13,Georgia,4,web,en,18-24
4147,2025-05-08,Kazakhstan,6,ios,kk,35-44
4148,2025-12-30,Turkey,3,web,tr,25-34
4149,2025-07-04,Georgia,6,web,en,25-34
4150,2025-09-30,UAE,5,ios,en,35-44
4151,2025-11-11,Turkey,5,android,en,35-44
4152,2025-12-21,Turkey,7,ios,en,35-44
4153,2025-12-06,Georgia,7,ios,en,25-34
4154,2025-02-14,Russia,1,web,en,35-44
4155,2025-08-01,Turkey,3,web,en,25-34
4156,2025-11-06,Kazakhstan,6,ios,ru,18-24
4157,2025-11-14,Turkey,2,android,en,45-54
4158,2025-11-11,Armenia,2,web,ru,35-44
4159,2025-09-29,Poland,7,ios,en,25-34
4160,2025-08-16,Turkey,7,ios,tr,25-34
4161,2025-10-14,Russia,5,web,ru,18-24
4162,2025-07-21,Georgia,2,android,ru,55+
4163,2025-09-24,Armenia,3,web,hy,35-44
4164,2025-12-24,Poland,8,ios,en,35-44
4165,2025-11-22,Germany,5,web,de,45-54
4166,2025-09-11,Kazakhstan,5,ios,ru,45-54
4167,2025-06-24,Turkey,4,ios,en,35-44
4168,2025-10-17,Germany,2,ios,en,35-44
4169,2025-12-23,UAE,5,android,en,18-24
4170,2025-08-02,Germany,3,ios,de,25-34
4171,2025-09-30,Georgia,1,ios,ru,18-24
4172,2025-12-26,Georgia,8,ios,ru,25-34
4173,2025-07-23,Armenia,2,ios,en,35-44
4174,2025-08-01,Germany,8,android,de,25-34
4175,2025-06-02,Kazakhstan,5,ios,en,25-34
4176,2025-10-02,Georgia,3,ios,en,18-24
4177,2025-12-23,Poland,2,web,pl,25-34
4178,2025-04-12,Russia,2,ios,en,35-44
4179,2025-08-29,Russia,1,ios,en,45-54
4180,2025-11-17,Russia,1,web,ru,18-24
4181,2025-07-10,Georgia,6,ios,ru,35-44
4182,2025-10-30,Germany,2,android,de,25-34
4183,2025-09-19,Germany,2,android,en,55+
4184,2025-10-19,Russia,5,ios,ru,25-34
4185,2025-07-19,Georgia,2,ios,en,35-44
4186,2025-08-28,Georgia,1,web,en,45-54
4187,2025-07-13,Turkey,4,ios,en,25-34
4188,2025-06-20,Kazakhstan,5,android,ru,35-44
4189,2025-10-22,Georgia,6,ios,en,25-34
4190,2025-06-26,Kazakhstan,4,android,kk,18-24
4191,2025-08-25,Kazakhstan,7,ios,ru,55+
4192,2025-05-18,UAE,2,ios,en,18-24
4193,2025-11-23,Russia,5,ios,ru,25-34
4194,2025-11-07,Germany,1,ios,de,25-34
4195,2025-11-09,Georgia,8,ios,ru,18-24
4196,2025-03-22,Georgia,1,android,ru,18-24
4197,2025-09-08,Poland,4,web,en,18-24
4198,2025-10-04,Germany,5,android,de,18-24
4199,2025-10-20,Turkey,3,ios,en,18-24
4200,2025-05-21,Russia,4,web,en,35-44
4201,2025-03-11,Germany,1,android,en,25-34
4202,2025-11-07,Russia,4,ios,en,45-54
4203,2025-12-06,Kazakhstan,6,web,ru,18-24
4204,2025-11-04,UAE,6,ios,ar,18-24
4205,2025-09-02,Turkey,1,android,tr,35-44
4206,2025-07-28,Poland,4,android,pl,25-34
4207,2025-12-03,Georgia,8,android,en,25-34
4208,2025-04-04,Kazakhstan,5,ios,ru,25-34
4209,2025-11-23,Turkey,1,ios,tr,45-54
4210,2025-08-13,Russia,8,android,ru,45-54
4211,2025-10-07,Turkey,1,web,tr,25-34
4212,2025-04-19,Poland,5,android,pl,25-34
4213,2025-11-25,Kazakhstan,7,android,ru,45-54
4214,2025-07-11,Georgia,7,web,ka,25-34
4215,2025-03-06,Germany,2,android,de,45-54
4216,2025-12-03,Armenia,6,android,hy,35-44
4217,2025-09-28,UAE,7,ios,en,35-44
4218,2025-05-21,Germany,1,android,de,25-34
4219,2025-02-01,Turkey,3,android,tr,25-34
4220,2025-12-18,Poland,5,android,en,45-54
4221,2025-08-17,Germany,5,ios,en,25-34
4222,2025-12-10,Germany,4,web,de,18-24
4223,2025-03-21,Turkey,4,android,tr,25-34
4224,2025-12-19,Russia,5,android,en,25-34
4225,2025-11-10,Germany,2,android,en,25-34
4226,2025-11-27,Germany,1,web,de,55+
4227,2025-09-27,Russia,8,ios,ru,45-54
4228,2025-06-11,Russia,2,web,en,35-44
4229,2025-07-09,Germany,8,ios,de,25-34
4230,2025-09-04,Turkey,4,android,tr,45-54
4231,2025-12-25,Germany,7,ios,de,25-34
4232,2025-11-11,Poland,8,ios,en,45-54
4233,2025-12-05,Poland,6,ios,en,35-44
4234,2025-06-17,Russia,2,ios,ru,25-34
4235,2025-12-05,Armenia,2,ios,hy,25-34
4236,2025-12-25,Russia,3,android,en,35-44
4237,2025-10-10,Russia,5,android,ru,35-44
4238,2025-12-02,Kazakhstan,8,ios,en,35-44
4239,2025-01-29,Kazakhstan,1,ios,ru,25-34
4240,2025-08-28,Germany,2,ios,de,18-24
4241,2025-11-16,Russia,6,android,ru,35-44
4242,2025-05-27,Turkey,1,web,en,25-34
4243,2025-10-20,Turkey,1,ios,en,18-24
4244,2025-03-22,Georgia,5,android,ka,25-34
4245,2025-05-04,Turkey,6,android,tr,25-34
4246,2025-03-30,Georgia,2,web,en,25-34
4247,2025-05-28,Armenia,8,android,en,25-34
4248,2025-04-05,Germany,4,ios,en,35-44
4249,2025-08-17,Russia,5,ios,en,25-34
4250,2025-10-24,Kazakhstan,5,android,kk,25-34
4251,2025-07-22,Poland,6,android,pl,25-34
4252,2025-11-09,Germany,4,web,de,35-44
4253,2025-11-24,Poland,7,web,en,25-34
4254,2025-03-12,Armenia,8,android,hy,18-24
4255,2025-07-25,Germany,1,ios,de,25-34
4256,2025-11-22,Germany,7,ios,en,55+
4257,2025-12-29,Germany,5,web,de,18-24
4258,2025-06-06,Armenia,4,ios,en,18-24
4259,2025-12-29,Russia,5,web,en,18-24
4260,2025-12-25,Kazakhstan,7,android,ru,25-34
